pais,id_cliente,fecha_pedido,fecha_llegada,tipo_compra,numero_pedido,tamano_paquete,unidades,costo_empacado,costo_envio,tipo_descuento,categoria,tipo_consumo,tipo_cliente,costo_producto
Brasil,463804554,2010-04-01,2010-04-20,Normal,98080231,Paquete grande,2,2.0,6.55,Sin descuento,Colección,Alto Consumo,B2C,8.55
Brasil,465556184,2006-04-26,2006-05-14,Normal,98085872,Paquete grande,3,3.0,6.22,Sin descuento,Colección,Alto Consumo,B2C,9.22
Brasil,465556184,2013-03-22,2013-03-31,Devolución,98075085,Paquete grande,2,2.0,5.25,Liquidación,Colección,Alto Consumo,B2C,7.25
Brasil,465708582,2015-09-27,2018-03-18,Normal,98069897,Paquete grande,2,1.0,4.0,Sin descuento,Colección,Alto Consumo,B2C,5.0
Brasil,471492301,2000-03-01,2000-03-13,Devolución,98093993,Paquete grande,3,3.0,4.0,Sin descuento,Colección,Alto Consumo,B2C,7.0
Brasil,476846252,2004-08-20,2004-09-10,Normal,98088067,Paquete grande,2,3.0,5.2,Sin descuento,Colección,Alto Consumo,B2C,8.2
Brasil,476846252,2005-05-24,2005-06-12,Normal,98087071,Paquete grande,1,1.0,4.89,Sin descuento,Colección,Alto Consumo,B2C,5.89
Brasil,477490358,2015-04-24,2018-02-09,Normal,98070926,Paquete grande,2,1.0,5.89,Black Friday,Colección,Alto Consumo,B2B,6.89
Brasil,487583305,2012-09-05,2012-09-26,Normal,98076065,Paquete grande,1,3.0,6.0,Cyber Monday,Colección,Alto Consumo,B2C,9.0
Brasil,491474500,2002-09-12,2002-09-23,Normal,98090649,Paquete grande,1,1.0,3.36,Cyber Monday,Colección,Alto Consumo,B2B,4.359999999999999
Brasil,508031399,2003-07-21,2003-08-01,Normal,98089519,Paquete grande,2,2.0,5.14,Cyber Monday,Colección,Alto Consumo,B2C,7.14
Brasil,510773995,2004-12-24,2005-01-14,Normal,98087625,Paquete grande,2,1.0,6.99,Sin descuento,Colección,Alto Consumo,B2C,7.99
Brasil,510773995,2011-07-04,2011-07-23,Devolución,98078074,Paquete grande,1,3.0,4.12,Cyber Monday,Colección,Alto Consumo,B2C,7.12
Brasil,512817841,2005-12-13,2005-12-28,Devolución,98086336,Paquete grande,1,1.0,6.58,Sin descuento,Colección,Alto Consumo,B2C,7.58
Brasil,514668821,2001-12-06,2001-12-22,Devolución,98091712,Paquete grande,2,3.0,5.9,Sin descuento,Colección,Alto Consumo,B2C,8.9
Brasil,514668821,2011-09-18,2011-09-30,Normal,98077701,Paquete grande,1,3.0,5.22,Fecha especial,Colección,Alto Consumo,B2C,8.219999999999999
Brasil,523605849,2005-03-02,2005-03-21,Normal,98087374,Paquete grande,1,1.0,4.68,Cyber Monday,Colección,Alto Consumo,B2C,5.68
Brasil,529333105,2000-05-21,2000-05-31,Normal,98093715,Paquete grande,3,3.0,5.89,Sin descuento,Colección,Alto Consumo,B2C,8.89
Brasil,529333105,2000-10-09,2000-10-21,Normal,98093187,Paquete grande,2,3.0,3.9,Cyber Monday,Colección,Alto Consumo,B2C,6.9
Brasil,531720979,2002-01-28,2002-02-16,Normal,98091495,Paquete grande,2,1.0,4.99,Sin descuento,Colección,Alto Consumo,B2C,5.99
Brasil,535619292,2007-11-14,2007-12-01,Normal,98083746,Paquete grande,3,3.0,5.12,Liquidación,Colección,Alto Consumo,B2B,8.120000000000001
Brasil,535619292,2011-06-24,2011-07-10,Normal,98078114,Paquete grande,3,2.0,3.73,Sin descuento,Colección,Alto Consumo,B2B,5.73
Brasil,541065853,2013-07-04,2013-07-19,Normal,98074579,Paquete grande,3,1.0,6.0,Black Friday,Colección,Alto Consumo,B2C,7.0
Brasil,541065853,2015-10-14,2017-12-10,Normal,98069789,Paquete grande,3,1.0,6.88,Sin descuento,Colección,Alto Consumo,B2C,7.88
Brasil,543794562,2006-08-19,2006-09-03,Normal,98085439,Paquete grande,1,2.0,3.25,Sin descuento,Colección,Alto Consumo,B2B,5.25
Brasil,543794562,2008-04-04,2008-04-18,Normal,98083246,Paquete grande,3,1.0,3.1,Sin descuento,Colección,Alto Consumo,B2B,4.1
Brasil,548390931,2007-12-19,2008-01-07,Normal,98083623,Paquete grande,3,3.0,3.55,Liquidación,Colección,Alto Consumo,B2B,6.55
Brasil,549059705,2014-09-23,2014-10-09,Normal,98072257,Paquete grande,1,1.0,4.88,Black Friday,Colección,Alto Consumo,B2B,5.88
Brasil,549442190,2013-12-07,2013-12-29,Normal,98073842,Paquete grande,2,3.0,6.61,Sin descuento,Colección,Alto Consumo,B2C,9.61
Brasil,550048793,2004-03-15,2004-04-05,Normal,98088630,Paquete grande,1,3.0,3.61,Sin descuento,Colección,Alto Consumo,B2C,6.609999999999999
Brasil,555364119,2013-09-27,2013-10-16,Devolución,98074173,Paquete grande,3,3.0,5.45,Sin descuento,Colección,Alto Consumo,B2C,8.45
Brasil,558515024,2008-01-23,2008-02-07,Normal,98083510,Paquete grande,2,2.0,6.33,Cyber Monday,Colección,Alto Consumo,B2C,8.33
Brasil,561944200,2002-05-01,2002-05-14,Normal,98091110,Paquete grande,3,1.0,5.58,Cyber Monday,Colección,Alto Consumo,B2C,6.58
Brasil,561944200,2014-11-05,2014-11-20,Normal,98072004,Paquete grande,1,2.0,4.61,Sin descuento,Colección,Alto Consumo,B2C,6.61
Brasil,568383385,2006-06-09,2006-06-23,Normal,98085702,Paquete grande,3,1.0,3.88,Sin descuento,Colección,Alto Consumo,B2C,4.88
Brasil,568383385,2009-10-02,2009-10-16,Normal,98081119,Paquete grande,1,2.0,6.33,Cyber Monday,Colección,Alto Consumo,B2C,8.33
Brasil,568892827,2001-01-16,2001-02-05,Normal,98092838,Paquete grande,1,1.0,5.99,Cyber Monday,Colección,Alto Consumo,B2B,6.99
Brasil,568892827,2015-11-10,2015-11-25,Normal,98069600,Paquete grande,3,1.0,5.55,Sin descuento,Colección,Alto Consumo,B2B,6.55
Brasil,575421081,2007-06-21,2007-07-03,Devolución,98084306,Paquete grande,3,2.0,4.58,Liquidación,Colección,Alto Consumo,B2C,6.58
Brasil,575421081,2007-08-19,2007-09-07,Normal,98084087,Paquete grande,2,3.0,6.2,Sin descuento,Colección,Alto Consumo,B2C,9.2
Brasil,575421081,2015-02-12,2015-02-24,Normal,98071410,Paquete grande,3,1.0,3.0,Sin descuento,Colección,Alto Consumo,B2C,4.0
Brasil,579052388,2010-01-24,2010-02-10,Normal,98080572,Paquete grande,2,1.0,6.45,Liquidación,Colección,Alto Consumo,B2B,7.45
Brasil,579229937,2005-10-09,2005-10-28,Normal,98086589,Paquete grande,3,3.0,6.88,Sin descuento,Colección,Alto Consumo,B2C,9.88
Brasil,579819412,2011-05-22,2011-06-10,Normal,98078272,Paquete grande,2,1.0,4.36,Sin descuento,Colección,Alto Consumo,B2C,5.36
Brasil,588854897,2001-12-22,2002-01-03,Normal,98091642,Paquete grande,3,3.0,6.89,Sin descuento,Colección,Alto Consumo,B2B,9.89
Brasil,596188269,2005-10-28,2005-11-14,Normal,98086523,Paquete grande,2,2.0,6.1,Sin descuento,Colección,Alto Consumo,B2B,8.1
Brasil,597467509,2002-12-28,2003-01-12,Devolución,98090276,Paquete grande,2,2.0,5.0,Black Friday,Colección,Alto Consumo,B2C,7.0
Brasil,597467509,2008-03-12,2008-04-02,Devolución,98083345,Paquete grande,3,1.0,6.61,Cyber Monday,Colección,Alto Consumo,B2C,7.61
Brasil,597467509,2009-08-27,2009-09-08,Normal,98081293,Paquete grande,2,2.0,5.2,Sin descuento,Colección,Alto Consumo,B2C,7.2
Brasil,597467509,2014-03-07,2014-03-17,Normal,98073373,Paquete grande,2,3.0,5.25,Cyber Monday,Colección,Alto Consumo,B2C,8.25
Brasil,598384221,2002-06-28,2002-07-17,Normal,98090907,Paquete grande,1,1.0,6.73,Sin descuento,Colección,Alto Consumo,B2B,7.73
Brasil,598384221,2015-06-04,2015-06-14,Normal,98070660,Paquete grande,2,3.0,3.45,Sin descuento,Colección,Alto Consumo,B2B,6.45
Brasil,605633342,2005-05-22,2005-06-12,Normal,98087087,Paquete grande,2,2.0,6.0,Sin descuento,Colección,Alto Consumo,B2B,8.0
Brasil,612686122,2007-01-28,2007-02-15,Normal,98084807,Paquete grande,2,3.0,6.88,Sin descuento,Colección,Alto Consumo,B2B,9.88
Brasil,614786757,2009-05-11,2009-05-28,Normal,98081727,Paquete grande,3,2.0,6.22,Liquidación,Colección,Alto Consumo,B2C,8.219999999999999
Brasil,614786757,2013-11-07,2013-11-29,Normal,98073972,Paquete grande,3,3.0,4.9,Liquidación,Colección,Alto Consumo,B2C,7.9
Brasil,614786757,2015-04-29,2018-02-10,Normal,98070899,Paquete grande,1,2.0,3.73,Sin descuento,Colección,Alto Consumo,B2C,5.73
Brasil,614794767,2009-04-12,2009-04-24,Normal,98081827,Paquete grande,1,1.0,4.9,Cyber Monday,Colección,Alto Consumo,B2C,5.9
Brasil,614794767,2009-08-06,2009-08-27,Normal,98081398,Paquete grande,3,2.0,3.73,Cyber Monday,Colección,Alto Consumo,B2C,5.73
Brasil,615575696,2008-11-20,2008-12-12,Normal,98082395,Paquete grande,2,2.0,6.14,Sin descuento,Colección,Alto Consumo,B2B,8.14
Brasil,615575696,2010-01-30,2010-02-14,Devolución,98080551,Paquete grande,3,3.0,6.65,Cyber Monday,Colección,Alto Consumo,B2B,9.65
Brasil,618657661,2010-11-18,2010-12-07,Normal,98079142,Paquete grande,3,3.0,5.9,Sin descuento,Colección,Alto Consumo,B2C,8.9
Brasil,618976416,2011-05-02,2011-05-25,Devolución,98078363,Paquete grande,3,3.0,6.22,Sin descuento,Colección,Alto Consumo,B2B,9.22
Brasil,619383446,2009-06-02,2009-06-15,Normal,98081644,Paquete grande,1,2.0,6.68,Black Friday,Colección,Alto Consumo,B2C,8.68
Brasil,628707757,2003-07-12,2003-07-27,Normal,98089555,Paquete grande,3,2.0,6.73,Liquidación,Colección,Alto Consumo,B2C,8.73
Brasil,637125327,2006-06-05,2006-06-14,Normal,98085710,Paquete grande,2,2.0,3.1,Sin descuento,Colección,Alto Consumo,B2C,5.1
Brasil,645012493,2010-03-06,2010-03-20,Normal,98080379,Paquete grande,3,2.0,5.75,Cyber Monday,Colección,Alto Consumo,B2C,7.75
Brasil,645012493,2015-02-28,2015-03-22,Normal,98071294,Paquete grande,2,1.0,4.61,Sin descuento,Colección,Alto Consumo,B2C,5.61
Brasil,655183893,2007-08-27,2007-09-15,Normal,98084060,Paquete grande,1,2.0,3.73,Cyber Monday,Colección,Alto Consumo,B2C,5.73
Brasil,655183893,2008-03-29,2008-04-08,Normal,98083273,Paquete grande,2,2.0,3.99,Cyber Monday,Colección,Alto Consumo,B2C,5.99
Brasil,655183893,2013-12-22,2014-01-01,Normal,98073768,Paquete grande,2,3.0,5.99,Sin descuento,Colección,Alto Consumo,B2C,8.99
Brasil,664948076,2002-12-25,2003-01-06,Normal,98090297,Paquete grande,3,1.0,5.99,Cyber Monday,Colección,Alto Consumo,B2C,6.99
Brasil,674406500,2014-02-24,2014-03-10,Normal,98073423,Paquete grande,2,2.0,5.65,Cyber Monday,Colección,Alto Consumo,B2C,7.65
Brasil,674803177,2015-09-12,2015-09-22,Devolución,98070002,Paquete grande,1,1.0,3.61,Sin descuento,Colección,Alto Consumo,B2C,4.609999999999999
Brasil,675665654,2015-11-10,2017-09-10,Normal,98069597,Paquete grande,2,1.0,5.75,Sin descuento,Colección,Alto Consumo,B2B,6.75
Brasil,680594379,2000-09-01,2000-09-15,Normal,98093329,Paquete grande,2,2.0,4.0,Cyber Monday,Colección,Alto Consumo,B2C,6.0
Brasil,680594379,2002-09-08,2002-09-17,Devolución,98090669,Paquete grande,2,1.0,6.86,Sin descuento,Colección,Alto Consumo,B2C,7.86
Brasil,680594379,2008-12-09,2008-12-24,Normal,98082321,Paquete grande,3,1.0,3.99,Cyber Monday,Colección,Alto Consumo,B2C,4.99
Brasil,683896944,2007-02-21,2007-03-10,Normal,98084708,Paquete grande,2,1.0,6.45,Fecha especial,Colección,Alto Consumo,B2C,7.45
Brasil,683896944,2013-10-16,2017-02-19,Normal,98074093,Paquete grande,3,3.0,5.45,Cyber Monday,Colección,Alto Consumo,B2C,8.45
Brasil,684389929,2007-12-29,2008-01-08,Normal,98083593,Paquete grande,2,2.0,3.25,Sin descuento,Colección,Alto Consumo,B2C,5.25
Brasil,684389929,2014-02-12,2018-04-24,Normal,98073507,Paquete grande,3,3.0,6.12,Cyber Monday,Colección,Alto Consumo,B2C,9.12
Brasil,688783313,2004-07-20,2004-08-07,Normal,98088170,Paquete grande,3,3.0,5.22,Fecha especial,Colección,Alto Consumo,B2B,8.219999999999999
Brasil,688783313,2013-08-08,2013-08-29,Normal,98074404,Paquete grande,1,1.0,5.1,Cyber Monday,Colección,Alto Consumo,B2B,6.1
Brasil,688783313,2014-02-23,2017-04-05,Normal,98073450,Paquete grande,1,1.0,5.45,Cyber Monday,Colección,Alto Consumo,B2B,6.45
Brasil,688783313,2014-04-17,2014-04-30,Normal,98073142,Paquete grande,1,3.0,6.84,Sin descuento,Colección,Alto Consumo,B2B,9.84
Brasil,695360223,2007-12-16,2008-01-01,Devolución,98083632,Paquete grande,2,2.0,6.84,Cyber Monday,Colección,Alto Consumo,B2C,8.84
Brasil,695668764,2014-09-28,2014-10-07,Devolución,98072223,Paquete grande,2,2.0,5.0,Sin descuento,Colección,Alto Consumo,B2C,7.0
Brasil,701100038,2007-12-21,2008-01-03,Normal,98083619,Paquete grande,3,2.0,5.9,Cyber Monday,Colección,Alto Consumo,B2B,7.9
Brasil,701100038,2015-06-20,2015-07-10,Normal,98070542,Paquete grande,3,2.0,4.36,Sin descuento,Colección,Alto Consumo,B2B,6.36
Brasil,702980227,2000-12-25,2001-01-14,Normal,98092915,Paquete grande,2,1.0,3.0,Fecha especial,Colección,Alto Consumo,B2C,4.0
Brasil,702980227,2015-04-06,2017-07-18,Normal,98071061,Paquete grande,2,3.0,6.88,Sin descuento,Colección,Alto Consumo,B2C,9.88
Brasil,702980227,2015-11-19,2018-01-01,Normal,98069532,Paquete grande,2,3.0,3.99,Sin descuento,Colección,Alto Consumo,B2C,6.99
Brasil,705211779,2003-05-19,2003-05-30,Normal,98089746,Paquete grande,2,1.0,4.61,Cyber Monday,Colección,Alto Consumo,B2C,5.61
Brasil,720326971,2013-03-11,2013-03-28,Normal,98075133,Paquete grande,1,2.0,5.84,Black Friday,Colección,Alto Consumo,B2C,7.84
Brasil,720465100,2002-08-08,2002-08-29,Normal,98090766,Paquete grande,3,1.0,3.0,Sin descuento,Colección,Alto Consumo,B2C,4.0
Brasil,720465100,2013-09-03,2013-09-25,Normal,98074287,Paquete grande,1,2.0,5.0,Cyber Monday,Colección,Alto Consumo,B2C,7.0
Brasil,726340910,2000-06-21,2000-07-05,Normal,98093594,Paquete grande,2,1.0,3.58,Black Friday,Colección,Alto Consumo,B2B,4.58
Brasil,726340910,2012-05-12,2012-05-24,Devolución,98076612,Paquete grande,3,3.0,4.45,Sin descuento,Colección,Alto Consumo,B2B,7.45
Brasil,726340910,2012-05-18,2012-06-05,Normal,98076590,Paquete grande,1,3.0,4.99,Sin descuento,Colección,Alto Consumo,B2B,7.99
Brasil,733376144,2007-12-02,2007-12-15,Devolución,98083681,Paquete grande,1,1.0,6.99,Sin descuento,Colección,Alto Consumo,B2B,7.99
Brasil,741101105,2012-11-05,2012-11-24,Normal,98075749,Paquete grande,1,1.0,6.86,Sin descuento,Colección,Alto Consumo,B2B,7.86
Brasil,748580804,2004-04-18,2004-04-28,Devolución,98088488,Paquete grande,2,3.0,5.9,Sin descuento,Colección,Alto Consumo,B2C,8.9
Brasil,748580804,2012-08-08,2012-08-25,Normal,98076202,Paquete grande,3,1.0,6.61,Sin descuento,Colección,Alto Consumo,B2C,7.61
Brasil,749092605,2008-11-15,2008-11-28,Normal,98082420,Paquete grande,2,2.0,5.0,Cyber Monday,Colección,Alto Consumo,B2B,7.0
Brasil,751863869,2008-05-12,2008-05-24,Normal,98083104,Paquete grande,2,2.0,5.73,Cyber Monday,Colección,Alto Consumo,B2C,7.73
Brasil,751863869,2014-10-30,2014-11-08,Normal,98072041,Paquete grande,1,3.0,4.86,Cyber Monday,Colección,Alto Consumo,B2C,7.86
Brasil,756679382,2012-04-10,2012-04-21,Normal,98076769,Paquete grande,2,2.0,3.73,Sin descuento,Colección,Alto Consumo,B2C,5.73
Brasil,761266512,2002-08-13,2002-08-27,Normal,98090746,Paquete grande,2,1.0,6.0,Cyber Monday,Colección,Alto Consumo,B2C,7.0
Brasil,761266512,2002-11-21,2002-12-03,Normal,98090395,Paquete grande,1,3.0,3.9,Cyber Monday,Colección,Alto Consumo,B2C,6.9
Brasil,761266512,2012-09-05,2012-09-21,Normal,98076072,Paquete grande,1,2.0,3.73,Sin descuento,Colección,Alto Consumo,B2C,5.73
Brasil,768841972,2012-10-26,2012-11-05,Normal,98075802,Paquete grande,1,3.0,4.0,Sin descuento,Colección,Alto Consumo,B2C,7.0
Brasil,768841972,2014-05-23,2018-05-15,Normal,98072942,Paquete grande,2,1.0,5.84,Sin descuento,Colección,Alto Consumo,B2C,6.84
Brasil,773449633,2010-08-17,2010-09-03,Normal,98079583,Paquete grande,2,1.0,5.61,Sin descuento,Colección,Alto Consumo,B2C,6.61
Brasil,777301763,2002-02-20,2002-03-03,Normal,98091413,Paquete grande,3,3.0,6.9,Sin descuento,Colección,Alto Consumo,B2B,9.9
Brasil,777301763,2015-07-11,2015-07-27,Normal,98070407,Paquete grande,2,2.0,5.36,Sin descuento,Colección,Alto Consumo,B2B,7.36
Brasil,777931056,2007-06-17,2007-07-07,Normal,98084312,Paquete grande,2,3.0,3.36,Cyber Monday,Colección,Alto Consumo,B2C,6.359999999999999
Brasil,781084228,2001-04-10,2001-04-21,Devolución,98092538,Paquete grande,1,3.0,3.2,Liquidación,Colección,Alto Consumo,B2C,6.2
Brasil,782762817,2015-03-28,2015-04-11,Normal,98071116,Paquete grande,3,3.0,6.55,Sin descuento,Colección,Alto Consumo,B2B,9.55
Brasil,783214027,2003-03-08,2003-03-29,Normal,98090037,Paquete grande,2,2.0,6.25,Sin descuento,Colección,Alto Consumo,B2B,8.25
Brasil,792787007,2003-05-10,2003-05-25,Normal,98089783,Paquete grande,2,2.0,6.61,Sin descuento,Colección,Alto Consumo,B2B,8.61
Brasil,819761666,2002-07-14,2002-07-22,Devolución,98090863,Paquete grande,3,2.0,3.88,Liquidación,Colección,Alto Consumo,B2B,5.88
Brasil,819761666,2006-07-05,2006-07-27,Normal,98085618,Paquete grande,2,2.0,3.89,Sin descuento,Colección,Alto Consumo,B2B,5.890000000000001
Brasil,819761666,2011-07-22,2016-07-24,Normal,98077978,Paquete grande,1,2.0,5.0,Liquidación,Colección,Alto Consumo,B2B,7.0
Brasil,821972070,2010-06-06,2010-06-27,Normal,98079908,Paquete grande,3,2.0,4.1,Cyber Monday,Colección,Alto Consumo,B2C,6.1
Brasil,821972070,2010-10-05,2010-10-25,Normal,98079352,Paquete grande,3,3.0,3.1,Cyber Monday,Colección,Alto Consumo,B2C,6.1
Brasil,821972070,2015-01-27,2015-02-06,Devolución,98071507,Paquete grande,3,1.0,4.84,Sin descuento,Colección,Alto Consumo,B2C,5.84
Brasil,833567577,2015-09-06,2018-03-14,Normal,98070038,Paquete grande,3,1.0,5.99,Sin descuento,Colección,Alto Consumo,B2C,6.99
Brasil,838168914,2004-02-03,2004-02-16,Normal,98088792,Paquete grande,2,3.0,4.14,Sin descuento,Colección,Alto Consumo,B2C,7.14
Brasil,838168914,2009-04-03,2009-04-25,Normal,98081872,Paquete grande,1,1.0,7.0,Sin descuento,Colección,Alto Consumo,B2C,8.0
Brasil,838168914,2012-06-18,2016-10-20,Normal,98076435,Paquete grande,2,2.0,5.0,Sin descuento,Colección,Alto Consumo,B2C,7.0
Brasil,841860903,2002-04-30,2002-05-13,Devolución,98091124,Paquete grande,1,1.0,6.99,Cyber Monday,Colección,Alto Consumo,B2B,7.99
Brasil,841860903,2014-02-28,2017-04-03,Normal,98073415,Paquete grande,1,3.0,6.99,Cyber Monday,Colección,Alto Consumo,B2B,9.99
Brasil,845554615,2007-10-29,2007-11-16,Normal,98083839,Paquete grande,3,3.0,6.58,Fecha especial,Colección,Alto Consumo,B2C,9.58
Brasil,845554615,2013-10-08,2017-02-16,Normal,98074125,Paquete grande,3,3.0,5.55,Black Friday,Colección,Alto Consumo,B2C,8.55
Brasil,869085354,2014-06-14,2014-06-24,Normal,98072824,Paquete grande,1,3.0,3.61,Cyber Monday,Colección,Alto Consumo,B2C,6.609999999999999
Brasil,892235684,2001-12-08,2001-12-30,Normal,98091705,Paquete grande,1,3.0,3.2,Black Friday,Colección,Alto Consumo,B2B,6.2
Brasil,898039697,2010-01-09,2010-01-28,Normal,98080655,Paquete grande,2,2.0,6.2,Sin descuento,Colección,Alto Consumo,B2B,8.2
Brasil,898039697,2013-05-07,2013-05-21,Normal,98074860,Paquete grande,3,2.0,6.45,Sin descuento,Colección,Alto Consumo,B2B,8.45
Chile,111962928,2005-02-28,2005-03-15,Normal,98087381,Paquete grande,3,2.0,3.0,Cyber Monday,Colección,Alto Consumo,B2C,5.0
Chile,126420846,2001-02-19,2001-03-01,Normal,98092723,Paquete grande,3,2.0,3.33,Sin descuento,Colección,Alto Consumo,B2B,5.33
Chile,126466824,2013-06-16,2017-01-23,Normal,98074657,Paquete grande,1,2.0,5.61,Cyber Monday,Colección,Alto Consumo,B2C,7.61
Chile,131591686,2002-10-25,2002-11-09,Devolución,98090492,Paquete grande,3,1.0,5.65,Fecha especial,Colección,Alto Consumo,B2C,6.65
Chile,139149235,2001-07-27,2001-08-19,Devolución,98092151,Paquete grande,2,2.0,3.0,Cyber Monday,Colección,Alto Consumo,B2C,5.0
Chile,139149235,2002-02-26,2002-03-19,Normal,98091397,Paquete grande,3,3.0,3.0,Sin descuento,Colección,Alto Consumo,B2C,6.0
Chile,139149235,2009-02-17,2009-03-10,Normal,98082049,Paquete grande,3,3.0,6.88,Sin descuento,Colección,Alto Consumo,B2C,9.88
Chile,140565407,2000-03-19,2000-04-06,Normal,98093929,Paquete grande,2,2.0,5.12,Cyber Monday,Colección,Alto Consumo,B2C,7.12
Chile,140565407,2000-12-23,2001-01-04,Normal,98092926,Paquete grande,3,3.0,5.89,Sin descuento,Colección,Alto Consumo,B2C,8.89
Chile,145148150,2015-09-21,2017-12-09,Normal,98069934,Paquete grande,2,1.0,3.0,Sin descuento,Colección,Alto Consumo,B2C,4.0
Chile,150909215,2015-10-23,2015-11-06,Normal,98069723,Paquete grande,1,3.0,3.88,Sin descuento,Colección,Alto Consumo,B2B,6.88
Chile,162761785,2002-06-14,2002-07-01,Normal,98090963,Paquete grande,1,2.0,6.99,Cyber Monday,Colección,Alto Consumo,B2C,8.99
Chile,162761785,2006-08-20,2006-09-10,Normal,98085434,Paquete grande,3,1.0,4.1,Sin descuento,Colección,Alto Consumo,B2C,5.1
Chile,181452465,2007-06-02,2007-06-17,Normal,98084366,Paquete grande,2,1.0,6.9,Sin descuento,Colección,Alto Consumo,B2C,7.9
Chile,181452465,2008-07-31,2008-08-09,Normal,98082808,Paquete grande,2,2.0,6.2,Black Friday,Colección,Alto Consumo,B2C,8.2
Chile,183302960,2007-02-23,2007-03-10,Devolución,98084695,Paquete grande,1,2.0,3.73,Sin descuento,Colección,Alto Consumo,B2C,5.73
Chile,183302960,2014-06-17,2014-06-28,Normal,98072814,Paquete grande,2,2.0,3.14,Cyber Monday,Colección,Alto Consumo,B2C,5.140000000000001
Chile,183302960,2015-04-09,2018-02-01,Normal,98071034,Paquete grande,2,1.0,6.22,Black Friday,Colección,Alto Consumo,B2C,7.22
Chile,193156145,2007-04-05,2007-04-26,Normal,98084555,Paquete grande,3,2.0,5.0,Cyber Monday,Colección,Alto Consumo,B2C,7.0
Chile,193156145,2009-12-23,2016-02-22,Normal,98080747,Paquete grande,3,2.0,4.9,Sin descuento,Colección,Alto Consumo,B2C,6.9
Chile,193322802,2013-08-18,2013-09-08,Devolución,98074353,Paquete grande,3,3.0,4.0,Sin descuento,Colección,Alto Consumo,B2C,7.0
Chile,198717395,2006-11-27,2006-12-09,Devolución,98085042,Paquete grande,3,2.0,4.99,Cyber Monday,Colección,Alto Consumo,B2B,6.99
Chile,198717395,2012-05-09,2012-05-20,Normal,98076638,Paquete grande,2,1.0,6.65,Cyber Monday,Colección,Alto Consumo,B2B,7.65
Chile,198740617,2005-05-20,2005-06-10,Normal,98087094,Paquete grande,3,3.0,5.45,Sin descuento,Colección,Alto Consumo,B2C,8.45
Chile,198740617,2005-05-26,2005-06-09,Normal,98087070,Paquete grande,1,2.0,6.86,Sin descuento,Colección,Alto Consumo,B2C,8.86
